Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-ot79,branch-g31k,branch-5gtn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
7,1695843364995,27/09/2023 19:36:04,1695828964995,-4,27/09/2023 11:36:04,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,2505.3070000000007,5863.988999999994,5880.654999999992,2505.3070000000007,5863.988999999994,5880.654999999992,1,2505.3070000000007,3375.347999999991,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695843364995,27/09/2023 19:36:04,1695828964995,-4,27/09/2023 11:36:04,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,4164.248,5863.988999999994,5880.654999999992,4164.248,5863.988999999994,5880.654999999992,1,4164.248,1716.406999999992,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695843364996,27/09/2023 19:36:04,1695828964996,-4,27/09/2023 11:36:04,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,5098.067999999999,5863.988999999994,5880.654999999992,5098.067999999999,5863.988999999994,5880.654999999992,1,5098.067999999999,782.5869999999923,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695843368602,27/09/2023 19:36:08,1695828968602,-4,27/09/2023 11:36:08,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,3625.1269999284777,3610.928,3625.1269999284777,3625.1269999284777,3610.928,3625.1269999284777,1,3625.1269999284777,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695843368603,27/09/2023 19:36:08,1695828968603,-4,27/09/2023 11:36:08,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,1546.9020000000019,3610.928,3625.9270000000033,1546.9020000000019,3610.928,3625.9270000000033,1,1546.9020000000019,2079.0250000000015,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695843368603,27/09/2023 19:36:08,1695828968603,-4,27/09/2023 11:36:08,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,2214.366000000002,3610.928,3626.526999904636,2214.366000000002,3610.928,3626.526999904636,1,2214.366000000002,1412.160999904634,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695843368604,27/09/2023 19:36:08,1695828968604,-4,27/09/2023 11:36:08,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,2772.181000000004,3610.928,3627.026999904636,2772.181000000004,3610.928,3627.026999904636,1,2772.181000000004,854.8459999046318,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695843368606,27/09/2023 19:36:08,1695828968606,-4,27/09/2023 11:36:08,144636,5,task-gjqt,,31907116,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695865310921,28/09/2023 01:41:50,1695850910921,-4,27/09/2023 17:41:50,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695865321602,28/09/2023 01:42:01,1695850921602,-4,27/09/2023 17:42:01,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,10718.915000095367,10689.719,10718.915000095367,10718.915000095367,10689.719,10718.915000095367,1,10718.915000095367,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695865321605,28/09/2023 01:42:01,1695850921605,-4,27/09/2023 17:42:01,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,3820.411,10689.719,10720.967999999999,3820.411,10689.719,10720.967999999999,1,3820.411,6900.556999999999,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695865321605,28/09/2023 01:42:01,1695850921605,-4,27/09/2023 17:42:01,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,7496.315,10689.719,10720.967999999999,7496.315,10689.719,10720.967999999999,1,7496.315,3224.6529999999993,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695865321606,28/09/2023 01:42:01,1695850921606,-4,27/09/2023 17:42:01,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,2595.2570000000005,10689.719,10720.967999999999,2595.2570000000005,10689.719,10720.967999999999,1,2595.2570000000005,8125.710999999998,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695865325850,28/09/2023 01:42:05,1695850925850,-4,27/09/2023 17:42:05,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,4278.095999952317,4270.299000000001,4278.095999952317,4278.095999952317,4270.299000000001,4278.095999952317,1,4278.095999952317,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695865325851,28/09/2023 01:42:05,1695850925851,-4,27/09/2023 17:42:05,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,1714.469000000001,4270.299000000001,4278.595999952317,1714.469000000001,4270.299000000001,4278.595999952317,1,1714.469000000001,2564.1269999523156,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695865325851,28/09/2023 01:42:05,1695850925851,-4,27/09/2023 17:42:05,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2122.9629999999997,4270.299000000001,4278.895999904633,2122.9629999999997,4270.299000000001,4278.895999904633,1,2122.9629999999997,2155.932999904633,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695865325851,28/09/2023 01:42:05,1695850925851,-4,27/09/2023 17:42:05,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,3739.491,4270.299000000001,4279.196000095368,3739.491,4270.299000000001,4279.196000095368,1,3739.491,539.7050000953677,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695865328727,28/09/2023 01:42:08,1695850928727,-4,27/09/2023 17:42:08,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,2884.596999904632,2870.9809999999998,2884.596999904632,2884.596999904632,2870.9809999999998,2884.596999904632,1,2884.596999904632,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695865328728,28/09/2023 01:42:08,1695850928728,-4,27/09/2023 17:42:08,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,1354.737000000001,2870.9809999999998,2885.2969999523157,1354.737000000001,2870.9809999999998,2885.2969999523157,1,1354.737000000001,1530.5599999523147,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695865328728,28/09/2023 01:42:08,1695850928728,-4,27/09/2023 17:42:08,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,1834.3410000000003,2870.9809999999998,2885.9969999999994,1834.3410000000003,2870.9809999999998,2885.9969999999994,1,1834.3410000000003,1051.655999999999,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695865328729,28/09/2023 01:42:08,1695850928729,-4,27/09/2023 17:42:08,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,2261.026999999998,2870.9809999999998,2886.4969999999994,2261.026999999998,2870.9809999999998,2886.4969999999994,1,2261.026999999998,625.4700000000012,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695865328731,28/09/2023 01:42:08,1695850928731,-4,27/09/2023 17:42:08,144636,5,task-gjqt,,31907414,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695865390453,28/09/2023 01:43:10,1695850990453,-4,27/09/2023 17:43:10,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695865398411,28/09/2023 01:43:18,1695850998411,-4,27/09/2023 17:43:18,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,7970.162,7957.093000000001,7970.162,7970.162,7957.093000000001,7970.162,1,7970.162,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695865398412,28/09/2023 01:43:18,1695850998412,-4,27/09/2023 17:43:18,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,3280.7099999999996,7957.093000000001,7971.461999952317,3280.7099999999996,7957.093000000001,7971.461999952317,1,3280.7099999999996,4690.751999952317,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695865398412,28/09/2023 01:43:18,1695850998412,-4,27/09/2023 17:43:18,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,3850.927,7957.093000000001,7971.861999809265,3850.927,7957.093000000001,7971.861999809265,1,3850.927,4120.934999809266,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695865398413,28/09/2023 01:43:18,1695850998413,-4,27/09/2023 17:43:18,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,4796.654,7957.093000000001,7972.162,4796.654,7957.093000000001,7972.162,1,4796.654,3175.508,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695865402038,28/09/2023 01:43:22,1695851002038,-4,27/09/2023 17:43:22,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,3640.0689999999995,3618.9489999999987,3640.0689999999995,3640.0689999999995,3618.9489999999987,3640.0689999999995,1,3640.0689999999995,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695865402040,28/09/2023 01:43:22,1695851002040,-4,27/09/2023 17:43:22,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,1548.0259999999998,3618.9489999999987,3642.2689998092646,1548.0259999999998,3618.9489999999987,3642.2689998092646,1,1548.0259999999998,2094.242999809265,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695865402040,28/09/2023 01:43:22,1695851002040,-4,27/09/2023 17:43:22,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,2322.49,3618.9489999999987,3642.5689999999995,2322.49,3618.9489999999987,3642.5689999999995,1,2322.49,1320.0789999999997,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695865402041,28/09/2023 01:43:22,1695851002041,-4,27/09/2023 17:43:22,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,3058.509,3618.9489999999987,3642.9689998569484,3058.509,3618.9489999999987,3642.9689998569484,1,3058.509,584.4599998569483,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695865406345,28/09/2023 01:43:26,1695851006345,-4,27/09/2023 17:43:26,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,4328.51999985695,4305.283000000001,4328.51999985695,4328.51999985695,4305.283000000001,4328.51999985695,1,4328.51999985695,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695865406346,28/09/2023 01:43:26,1695851006346,-4,27/09/2023 17:43:26,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,1766.300000000001,4305.283000000001,4329.01999985695,1766.300000000001,4305.283000000001,4329.01999985695,1,1766.300000000001,2562.7199998569486,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695865406346,28/09/2023 01:43:26,1695851006346,-4,27/09/2023 17:43:26,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,2569.693000000001,4305.283000000001,4329.419999952317,2569.693000000001,4305.283000000001,4329.419999952317,1,2569.693000000001,1759.726999952316,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695865406346,28/09/2023 01:43:26,1695851006346,-4,27/09/2023 17:43:26,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,3427.518000000002,4305.283000000001,4329.719999904633,3427.518000000002,4305.283000000001,4329.719999904633,1,3427.518000000002,902.2019999046315,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695865406347,28/09/2023 01:43:26,1695851006347,-4,27/09/2023 17:43:26,144636,5,task-gjqt,,31907477,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695843804050,27/09/2023 19:43:24,1695829404050,-4,27/09/2023 11:43:24,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695843808679,27/09/2023 19:43:28,1695829408679,-4,27/09/2023 11:43:28,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,4658.102000011921,4630.08,4658.102000011921,4658.102000011921,4630.08,4658.102000011921,1,4658.102000011921,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695843808680,27/09/2023 19:43:28,1695829408680,-4,27/09/2023 11:43:28,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,2423.7819999999997,4630.08,4661.201999976158,2423.7819999999997,4630.08,4661.201999976158,1,2423.7819999999997,2237.419999976158,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695843808681,27/09/2023 19:43:28,1695829408681,-4,27/09/2023 11:43:28,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,7,3165.0840000000003,4630.08,4661.33,3165.0840000000003,4630.08,4661.33,1,3165.0840000000003,1496.2459999999996,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695843808681,27/09/2023 19:43:28,1695829408681,-4,27/09/2023 11:43:28,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,8,3868.609,4630.08,4661.33,3868.609,4630.08,4661.33,1,3868.609,792.721,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695843815242,27/09/2023 19:43:35,1695829415242,-4,27/09/2023 11:43:35,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,6592.722,6564.451999999999,6592.722,6592.722,6564.451999999999,6592.722,1,6592.722,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695843815246,27/09/2023 19:43:35,1695829415246,-4,27/09/2023 11:43:35,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,8,2291.985999999999,6564.451999999999,6595.701999999999,2291.985999999999,6564.451999999999,6595.701999999999,1,2291.985999999999,4303.716,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695843815247,27/09/2023 19:43:35,1695829415247,-4,27/09/2023 11:43:35,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,7,3025.004999999999,6564.451999999999,6595.701999999999,3025.004999999999,6564.451999999999,6595.701999999999,1,3025.004999999999,3570.697,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695843815248,27/09/2023 19:43:35,1695829415248,-4,27/09/2023 11:43:35,144636,5,task-gjqt,,31907531,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,8,3787.4750000000004,6564.451999999999,6595.701999999999,3787.4750000000004,6564.451999999999,6595.701999999999,1,3787.4750000000004,2808.226999999999,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
