id,item_id,item,agreement_response,agreement_rt,null_resp
10465,9,I have learnt a lot about myself by being sad. ,1.0,1365.0,0
10465,10,How one feels is not the most important thing. ,-1.0,4332.0,0
10465,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2378.0,0
10465,12,Feeling anger is always good. ,0.0,17246.0,0
10465,13,Feeling anger is never good. ,1.0,2835.0,0
10465,14,Anger can be important in life.,-1.0,760.0,0
10466,1,I never want to be sad again. ,-1.0,2160.0,0
10466,2,I feel that occasional sadness is important. ,1.0,2483.0,0
10466,3,I enjoy feeling melancholy sometimes.,1.0,3066.0,0
10466,4,It is not always bad to feel low. ,1.0,3031.0,0
10466,5,It is never good to feel low. ,-1.0,3432.0,0
10466,6,When I  feel low I can see things more clearly.,-1.0,6038.0,0
10466,7,Feeling sad sometimes is part of normal life,1.0,1875.0,0
10466,8,I have learnt a lot about myself by being happy. ,1.0,4686.0,0
10466,9,I have learnt a lot about myself by being sad. ,-1.0,2738.0,0
10466,10,How one feels is not the most important thing. ,2.0,4230.0,0
10466,11,"I am always trying to be myself, even if this makes me feel low.",0.0,5396.0,0
10466,12,Feeling anger is always good. ,-1.0,3746.0,0
10466,13,Feeling anger is never good. ,-1.0,2147.0,0
10466,14,Anger can be important in life.,1.0,2429.0,0
10467,1,I never want to be sad again. ,-1.0,4075.0,0
10467,2,I feel that occasional sadness is important. ,2.0,3297.0,0
10467,3,I enjoy feeling melancholy sometimes.,1.0,2415.0,0
10467,4,It is not always bad to feel low. ,1.0,3104.0,0
10467,5,It is never good to feel low. ,-2.0,2793.0,0
10467,6,When I  feel low I can see things more clearly.,-2.0,3378.0,0
10467,7,Feeling sad sometimes is part of normal life,2.0,3044.0,0
10467,8,I have learnt a lot about myself by being happy. ,1.0,3077.0,0
10467,9,I have learnt a lot about myself by being sad. ,1.0,3232.0,0
10467,10,How one feels is not the most important thing. ,1.0,5351.0,0
10467,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4908.0,0
10467,12,Feeling anger is always good. ,-2.0,3243.0,0
10467,13,Feeling anger is never good. ,-1.0,6757.0,0
10467,14,Anger can be important in life.,1.0,5499.0,0
10468,1,I never want to be sad again. ,0.0,5006.0,0
10468,2,I feel that occasional sadness is important. ,-2.0,1474.0,0
10468,3,I enjoy feeling melancholy sometimes.,-2.0,1114.0,0
10468,4,It is not always bad to feel low. ,0.0,2036.0,0
10468,5,It is never good to feel low. ,0.0,3791.0,0
10468,6,When I  feel low I can see things more clearly.,0.0,5760.0,0
10468,7,Feeling sad sometimes is part of normal life,0.0,619.0,0
10468,8,I have learnt a lot about myself by being happy. ,0.0,6165.0,0
10468,9,I have learnt a lot about myself by being sad. ,-2.0,2306.0,0
10468,10,How one feels is not the most important thing. ,0.0,13883.0,0
10468,11,"I am always trying to be myself, even if this makes me feel low.",2.0,18066.0,0
10468,12,Feeling anger is always good. ,0.0,1057.0,0
10468,13,Feeling anger is never good. ,0.0,1519.0,0
10468,14,Anger can be important in life.,0.0,1339.0,0
10469,1,I never want to be sad again. ,1.0,3240.0,0
10469,2,I feel that occasional sadness is important. ,1.0,4744.0,0
10469,3,I enjoy feeling melancholy sometimes.,1.0,2692.0,0
10469,4,It is not always bad to feel low. ,-1.0,5258.0,0
10469,5,It is never good to feel low. ,-1.0,5227.0,0
10469,6,When I  feel low I can see things more clearly.,0.0,2628.0,0
10469,7,Feeling sad sometimes is part of normal life,1.0,2887.0,0
10469,8,I have learnt a lot about myself by being happy. ,1.0,2822.0,0
10469,9,I have learnt a lot about myself by being sad. ,-2.0,5445.0,0
10469,10,How one feels is not the most important thing. ,0.0,4900.0,0
10469,11,"I am always trying to be myself, even if this makes me feel low.",0.0,2754.0,0
10469,12,Feeling anger is always good. ,-1.0,4610.0,0
10469,13,Feeling anger is never good. ,-1.0,2516.0,0
10469,14,Anger can be important in life.,0.0,1610.0,0
10470,1,I never want to be sad again. ,-2.0,5040.0,0
10470,2,I feel that occasional sadness is important. ,1.0,4142.0,0
10470,3,I enjoy feeling melancholy sometimes.,1.0,2832.0,0
10470,4,It is not always bad to feel low. ,2.0,6440.0,0
10470,5,It is never good to feel low. ,-1.0,17361.0,0
10470,6,When I  feel low I can see things more clearly.,0.0,4170.0,0
10470,7,Feeling sad sometimes is part of normal life,2.0,1880.0,0
10470,8,I have learnt a lot about myself by being happy. ,1.0,6354.0,0
10470,9,I have learnt a lot about myself by being sad. ,2.0,5926.0,0
10470,10,How one feels is not the most important thing. ,1.0,4294.0,0
10470,11,"I am always trying to be myself, even if this makes me feel low.",1.0,6562.0,0
10470,12,Feeling anger is always good. ,-2.0,958.0,0
10470,13,Feeling anger is never good. ,-2.0,2872.0,0
10470,14,Anger can be important in life.,1.0,9794.0,0
10471,1,I never want to be sad again. ,1.0,2832.0,0
10471,2,I feel that occasional sadness is important. ,1.0,2496.0,0
10471,3,I enjoy feeling melancholy sometimes.,1.0,4521.0,0
10471,4,It is not always bad to feel low. ,1.0,687.0,0
10471,5,It is never good to feel low. ,1.0,3448.0,0
10471,6,When I  feel low I can see things more clearly.,-2.0,5416.0,0
10471,7,Feeling sad sometimes is part of normal life,1.0,2176.0,0
10471,8,I have learnt a lot about myself by being happy. ,-1.0,5072.0,0
10471,9,I have learnt a lot about myself by being sad. ,1.0,2512.0,0
10471,10,How one feels is not the most important thing. ,-1.0,2864.0,0
10471,11,"I am always trying to be myself, even if this makes me feel low.",1.0,14903.0,0
10471,12,Feeling anger is always good. ,-1.0,2350.0,0
10471,13,Feeling anger is never good. ,1.0,5584.0,0
10471,14,Anger can be important in life.,-1.0,2650.0,0
10472,1,I never want to be sad again. ,-1.0,3563.0,0
10472,2,I feel that occasional sadness is important. ,1.0,2385.0,0
10472,3,I enjoy feeling melancholy sometimes.,-1.0,2566.0,0
10472,4,It is not always bad to feel low. ,1.0,3557.0,0
10472,5,It is never good to feel low. ,1.0,2398.0,0
10472,6,When I  feel low I can see things more clearly.,0.0,2948.0,0
10472,7,Feeling sad sometimes is part of normal life,1.0,1952.0,0
10472,8,I have learnt a lot about myself by being happy. ,1.0,1728.0,0
10472,9,I have learnt a lot about myself by being sad. ,1.0,3002.0,0
10472,10,How one feels is not the most important thing. ,0.0,4705.0,0
10472,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2747.0,0
10472,12,Feeling anger is always good. ,-2.0,2608.0,0
10472,13,Feeling anger is never good. ,1.0,958.0,0
10472,14,Anger can be important in life.,-1.0,2644.0,0
10473,1,I never want to be sad again. ,1.0,4671.0,0
10473,2,I feel that occasional sadness is important. ,0.0,4436.0,0
10473,3,I enjoy feeling melancholy sometimes.,-1.0,832.0,0
10473,4,It is not always bad to feel low. ,0.0,2155.0,0
10473,5,It is never good to feel low. ,0.0,7478.0,0
10473,6,When I  feel low I can see things more clearly.,0.0,914.0,0
10473,7,Feeling sad sometimes is part of normal life,0.0,1818.0,0
10473,8,I have learnt a lot about myself by being happy. ,0.0,3331.0,0
10473,9,I have learnt a lot about myself by being sad. ,1.0,2928.0,0
10473,10,How one feels is not the most important thing. ,-1.0,4426.0,0
10473,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,16525.0,0
10473,12,Feeling anger is always good. ,0.0,11403.0,0
10473,13,Feeling anger is never good. ,0.0,4482.0,0
10473,14,Anger can be important in life.,0.0,2428.0,0
10474,1,I never want to be sad again. ,2.0,704.0,0
10474,2,I feel that occasional sadness is important. ,0.0,5828.0,0
10474,3,I enjoy feeling melancholy sometimes.,-1.0,1678.0,0
10474,4,It is not always bad to feel low. ,1.0,4560.0,0
10474,5,It is never good to feel low. ,2.0,5505.0,0
10474,6,When I  feel low I can see things more clearly.,-1.0,7235.0,0
10474,7,Feeling sad sometimes is part of normal life,1.0,3236.0,0
10474,8,I have learnt a lot about myself by being happy. ,2.0,2217.0,0
10474,9,I have learnt a lot about myself by being sad. ,0.0,2524.0,0
10474,10,How one feels is not the most important thing. ,-2.0,2298.0,0
10474,11,"I am always trying to be myself, even if this makes me feel low.",2.0,5954.0,0
10474,12,Feeling anger is always good. ,-2.0,5905.0,0
10474,13,Feeling anger is never good. ,2.0,4195.0,0
10474,14,Anger can be important in life.,0.0,6937.0,0
10476,1,I never want to be sad again. ,0.0,4460.0,0
10476,2,I feel that occasional sadness is important. ,1.0,2704.0,0
10476,3,I enjoy feeling melancholy sometimes.,0.0,2874.0,0
10476,4,It is not always bad to feel low. ,1.0,3540.0,0
10476,5,It is never good to feel low. ,-1.0,1446.0,0
10476,6,When I  feel low I can see things more clearly.,0.0,5376.0,0
10476,7,Feeling sad sometimes is part of normal life,1.0,2156.0,0
10476,8,I have learnt a lot about myself by being happy. ,1.0,695.0,0
10476,9,I have learnt a lot about myself by being sad. ,1.0,1524.0,0
10476,10,How one feels is not the most important thing. ,0.0,2345.0,0
10476,11,"I am always trying to be myself, even if this makes me feel low.",1.0,7243.0,0
10476,12,Feeling anger is always good. ,-1.0,1460.0,0
10476,13,Feeling anger is never good. ,-1.0,2844.0,0
10476,14,Anger can be important in life.,1.0,1006.0,0
10478,1,I never want to be sad again. ,2.0,190.0,0
10478,2,I feel that occasional sadness is important. ,0.0,468.0,0
10478,3,I enjoy feeling melancholy sometimes.,1.0,331.0,0
10478,4,It is not always bad to feel low. ,0.0,497.0,0
10478,5,It is never good to feel low. ,0.0,437.0,0
10478,6,When I  feel low I can see things more clearly.,1.0,141.0,0
10478,7,Feeling sad sometimes is part of normal life,1.0,350.0,0
10478,8,I have learnt a lot about myself by being happy. ,2.0,141.0,0
10478,9,I have learnt a lot about myself by being sad. ,2.0,174.0,0
10478,10,How one feels is not the most important thing. ,1.0,294.0,0
10478,11,"I am always trying to be myself, even if this makes me feel low.",1.0,360.0,0
10478,12,Feeling anger is always good. ,0.0,490.0,0
10478,13,Feeling anger is never good. ,2.0,6434.0,0
10478,14,Anger can be important in life.,2.0,367.0,0
10479,1,I never want to be sad again. ,0.0,6697.0,0
10479,2,I feel that occasional sadness is important. ,1.0,5189.0,0
10479,3,I enjoy feeling melancholy sometimes.,-2.0,18139.0,0
10479,4,It is not always bad to feel low. ,1.0,2822.0,0
10479,5,It is never good to feel low. ,-1.0,2336.0,0
10479,6,When I  feel low I can see things more clearly.,0.0,3264.0,0
10479,7,Feeling sad sometimes is part of normal life,1.0,2233.0,0
10479,8,I have learnt a lot about myself by being happy. ,1.0,2398.0,0
10479,9,I have learnt a lot about myself by being sad. ,1.0,8278.0,0
10479,10,How one feels is not the most important thing. ,-1.0,6056.0,0
10479,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,4558.0,0
10479,12,Feeling anger is always good. ,-1.0,1829.0,0
10479,13,Feeling anger is never good. ,-1.0,4074.0,0
10479,14,Anger can be important in life.,1.0,1879.0,0
10480,1,I never want to be sad again. ,-1.0,1538.0,0
10480,2,I feel that occasional sadness is important. ,0.0,4280.0,0
10480,3,I enjoy feeling melancholy sometimes.,-1.0,2566.0,0
10480,4,It is not always bad to feel low. ,1.0,2545.0,0
10480,5,It is never good to feel low. ,-1.0,1753.0,0
10480,6,When I  feel low I can see things more clearly.,-1.0,2417.0,0
10480,7,Feeling sad sometimes is part of normal life,2.0,1440.0,0
10480,8,I have learnt a lot about myself by being happy. ,1.0,3528.0,0
10480,9,I have learnt a lot about myself by being sad. ,1.0,2704.0,0
10480,10,How one feels is not the most important thing. ,1.0,3440.0,0
10480,11,"I am always trying to be myself, even if this makes me feel low.",1.0,3639.0,0
10480,12,Feeling anger is always good. ,-1.0,1544.0,0
10480,13,Feeling anger is never good. ,-1.0,4150.0,0
10480,14,Anger can be important in life.,1.0,3016.0,0
10482,1,I never want to be sad again. ,-1.0,4902.0,0
10482,2,I feel that occasional sadness is important. ,2.0,3397.0,0
10482,3,I enjoy feeling melancholy sometimes.,1.0,6917.0,0
10482,4,It is not always bad to feel low. ,1.0,3895.0,0
10482,5,It is never good to feel low. ,-2.0,2639.0,0
10482,6,When I  feel low I can see things more clearly.,0.0,6533.0,0
10482,7,Feeling sad sometimes is part of normal life,2.0,6019.0,0
10482,8,I have learnt a lot about myself by being happy. ,1.0,5397.0,0
10482,9,I have learnt a lot about myself by being sad. ,2.0,6421.0,0
10482,10,How one feels is not the most important thing. ,2.0,4169.0,0
10482,11,"I am always trying to be myself, even if this makes me feel low.",2.0,2934.0,0
10482,12,Feeling anger is always good. ,-2.0,4543.0,0
10482,13,Feeling anger is never good. ,-2.0,2896.0,0
10482,14,Anger can be important in life.,1.0,2863.0,0
10483,1,I never want to be sad again. ,0.0,3756.0,0
10483,2,I feel that occasional sadness is important. ,1.0,2340.0,0
10483,3,I enjoy feeling melancholy sometimes.,-1.0,7724.0,0
10483,4,It is not always bad to feel low. ,1.0,3000.0,0
10483,5,It is never good to feel low. ,-1.0,5478.0,0
10483,6,When I  feel low I can see things more clearly.,0.0,4722.0,0
10483,7,Feeling sad sometimes is part of normal life,1.0,2778.0,0
10483,8,I have learnt a lot about myself by being happy. ,1.0,3540.0,0
10483,9,I have learnt a lot about myself by being sad. ,1.0,7543.0,0
10483,10,How one feels is not the most important thing. ,0.0,5516.0,0
10483,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4028.0,0
10483,12,Feeling anger is always good. ,-1.0,3946.0,0
10483,13,Feeling anger is never good. ,-1.0,2904.0,0
10483,14,Anger can be important in life.,1.0,2010.0,0
10484,1,I never want to be sad again. ,0.0,1727.0,0
10484,2,I feel that occasional sadness is important. ,-1.0,3120.0,0
10484,3,I enjoy feeling melancholy sometimes.,-1.0,2545.0,0
10484,4,It is not always bad to feel low. ,-1.0,2807.0,0
10484,5,It is never good to feel low. ,0.0,1656.0,0
10484,6,When I  feel low I can see things more clearly.,-1.0,2768.0,0
10484,7,Feeling sad sometimes is part of normal life,-1.0,2192.0,0
10484,8,I have learnt a lot about myself by being happy. ,1.0,2096.0,0
10484,9,I have learnt a lot about myself by being sad. ,-1.0,2769.0,0
10484,10,How one feels is not the most important thing. ,1.0,2557.0,0
10484,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4937.0,0
10484,12,Feeling anger is always good. ,-1.0,1824.0,0
10484,13,Feeling anger is never good. ,0.0,1848.0,0
10484,14,Anger can be important in life.,1.0,8357.0,0
10485,1,I never want to be sad again. ,1.0,3535.0,0
10485,2,I feel that occasional sadness is important. ,0.0,3467.0,0
10485,3,I enjoy feeling melancholy sometimes.,0.0,3446.0,0
10485,4,It is not always bad to feel low. ,1.0,4664.0,0
10485,5,It is never good to feel low. ,-1.0,2489.0,0
10485,6,When I  feel low I can see things more clearly.,1.0,3139.0,0
10485,7,Feeling sad sometimes is part of normal life,2.0,3204.0,0
10485,8,I have learnt a lot about myself by being happy. ,-1.0,4150.0,0
10485,9,I have learnt a lot about myself by being sad. ,1.0,1007.0,0
10485,10,How one feels is not the most important thing. ,-2.0,3601.0,0
10485,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4182.0,0
10485,12,Feeling anger is always good. ,-1.0,2218.0,0
10485,13,Feeling anger is never good. ,-1.0,2429.0,0
10485,14,Anger can be important in life.,1.0,2474.0,0
10486,1,I never want to be sad again. ,-1.0,3058.0,0
10486,2,I feel that occasional sadness is important. ,1.0,4565.0,0
10486,3,I enjoy feeling melancholy sometimes.,-1.0,2514.0,0
10486,4,It is not always bad to feel low. ,1.0,2585.0,0
10486,5,It is never good to feel low. ,-1.0,2277.0,0
10486,6,When I  feel low I can see things more clearly.,-1.0,2928.0,0
10486,7,Feeling sad sometimes is part of normal life,1.0,2936.0,0
10486,8,I have learnt a lot about myself by being happy. ,1.0,2931.0,0
10486,9,I have learnt a lot about myself by being sad. ,0.0,3722.0,0
10486,10,How one feels is not the most important thing. ,1.0,2866.0,0
10486,11,"I am always trying to be myself, even if this makes me feel low.",0.0,7280.0,0
10486,12,Feeling anger is always good. ,-1.0,2116.0,0
10486,13,Feeling anger is never good. ,-1.0,28204.0,0
10486,14,Anger can be important in life.,1.0,2099.0,0
10487,1,I never want to be sad again. ,-1.0,2398.0,0
10487,2,I feel that occasional sadness is important. ,0.0,4168.0,0
10487,3,I enjoy feeling melancholy sometimes.,0.0,3656.0,0
10487,4,It is not always bad to feel low. ,-1.0,3852.0,0
10487,5,It is never good to feel low. ,1.0,4250.0,0
10487,6,When I  feel low I can see things more clearly.,-1.0,6266.0,0
10487,7,Feeling sad sometimes is part of normal life,1.0,4549.0,0
10487,8,I have learnt a lot about myself by being happy. ,1.0,2640.0,0
10487,9,I have learnt a lot about myself by being sad. ,1.0,4394.0,0
10487,10,How one feels is not the most important thing. ,-1.0,4274.0,0
10487,11,"I am always trying to be myself, even if this makes me feel low.",0.0,4936.0,0
10487,12,Feeling anger is always good. ,-2.0,1898.0,0
10487,13,Feeling anger is never good. ,1.0,8359.0,0
10487,14,Anger can be important in life.,-1.0,3717.0,0
10488,1,I never want to be sad again. ,1.0,6409.0,0
10488,2,I feel that occasional sadness is important. ,-1.0,14337.0,0
10488,3,I enjoy feeling melancholy sometimes.,-1.0,1303.0,0
10488,4,It is not always bad to feel low. ,-1.0,6575.0,0
10488,5,It is never good to feel low. ,-1.0,3707.0,0
10488,6,When I  feel low I can see things more clearly.,0.0,6367.0,0
10488,7,Feeling sad sometimes is part of normal life,1.0,2537.0,0
10488,8,I have learnt a lot about myself by being happy. ,1.0,3218.0,0
10488,9,I have learnt a lot about myself by being sad. ,-1.0,3945.0,0
10488,10,How one feels is not the most important thing. ,-1.0,3280.0,0
10488,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4670.0,0
10488,12,Feeling anger is always good. ,-1.0,2477.0,0
10488,13,Feeling anger is never good. ,1.0,3166.0,0
10488,14,Anger can be important in life.,-1.0,1919.0,0
10489,1,I never want to be sad again. ,-1.0,5408.0,0
10489,2,I feel that occasional sadness is important. ,1.0,11971.0,0
10489,3,I enjoy feeling melancholy sometimes.,-1.0,3098.0,0
10489,4,It is not always bad to feel low. ,1.0,902.0,0
10489,5,It is never good to feel low. ,0.0,2726.0,0
10489,6,When I  feel low I can see things more clearly.,0.0,9032.0,0
10489,7,Feeling sad sometimes is part of normal life,1.0,1999.0,0
10489,8,I have learnt a lot about myself by being happy. ,2.0,3918.0,0
10489,9,I have learnt a lot about myself by being sad. ,1.0,2726.0,0
10489,10,How one feels is not the most important thing. ,0.0,2988.0,0
10489,11,"I am always trying to be myself, even if this makes me feel low.",1.0,3575.0,0
10489,12,Feeling anger is always good. ,-1.0,2731.0,0
10489,13,Feeling anger is never good. ,-1.0,1717.0,0
10489,14,Anger can be important in life.,1.0,2156.0,0
10490,1,I never want to be sad again. ,2.0,1886.0,0
10490,2,I feel that occasional sadness is important. ,0.0,6426.0,0
10490,3,I enjoy feeling melancholy sometimes.,0.0,5162.0,0
10490,4,It is not always bad to feel low. ,0.0,6863.0,0
10490,5,It is never good to feel low. ,2.0,6119.0,0
10490,6,When I  feel low I can see things more clearly.,0.0,5660.0,0
10490,7,Feeling sad sometimes is part of normal life,2.0,2662.0,0
10490,8,I have learnt a lot about myself by being happy. ,2.0,1400.0,0
10490,9,I have learnt a lot about myself by being sad. ,0.0,11807.0,0
10490,10,How one feels is not the most important thing. ,-2.0,4201.0,0
10490,11,"I am always trying to be myself, even if this makes me feel low.",2.0,3644.0,0
10490,12,Feeling anger is always good. ,-2.0,1889.0,0
10490,13,Feeling anger is never good. ,2.0,3027.0,0
10490,14,Anger can be important in life.,-2.0,3366.0,0
10491,1,I never want to be sad again. ,-1.0,2097.0,0
10491,2,I feel that occasional sadness is important. ,1.0,2443.0,0
10491,3,I enjoy feeling melancholy sometimes.,0.0,1323.0,0
10491,4,It is not always bad to feel low. ,0.0,6019.0,0
10491,5,It is never good to feel low. ,-2.0,2162.0,0
10491,6,When I  feel low I can see things more clearly.,-1.0,3708.0,0
10491,7,Feeling sad sometimes is part of normal life,2.0,2443.0,0
10491,8,I have learnt a lot about myself by being happy. ,2.0,1936.0,0
10491,9,I have learnt a lot about myself by being sad. ,0.0,2987.0,0
10491,10,How one feels is not the most important thing. ,1.0,3195.0,0
10491,11,"I am always trying to be myself, even if this makes me feel low.",0.0,3012.0,0
10491,12,Feeling anger is always good. ,-1.0,1906.0,0
10491,13,Feeling anger is never good. ,-1.0,1510.0,0
10491,14,Anger can be important in life.,1.0,2320.0,0
10492,1,I never want to be sad again. ,0.0,3537.0,0
10492,2,I feel that occasional sadness is important. ,1.0,4604.0,0
10492,3,I enjoy feeling melancholy sometimes.,-1.0,5338.0,0
10492,4,It is not always bad to feel low. ,1.0,2929.0,0
10492,5,It is never good to feel low. ,-1.0,2669.0,0
10492,6,When I  feel low I can see things more clearly.,0.0,11218.0,0
10492,7,Feeling sad sometimes is part of normal life,1.0,2756.0,0
10492,8,I have learnt a lot about myself by being happy. ,2.0,2928.0,0
10492,9,I have learnt a lot about myself by being sad. ,2.0,1478.0,0
10492,10,How one feels is not the most important thing. ,1.0,5226.0,0
10492,11,"I am always trying to be myself, even if this makes me feel low.",1.0,3229.0,0
10492,12,Feeling anger is always good. ,-2.0,3004.0,0
10492,13,Feeling anger is never good. ,-1.0,2532.0,0
10492,14,Anger can be important in life.,1.0,2855.0,0
10493,1,I never want to be sad again. ,0.0,3729.0,0
10493,2,I feel that occasional sadness is important. ,1.0,2914.0,0
10493,3,I enjoy feeling melancholy sometimes.,-2.0,3294.0,0
10493,4,It is not always bad to feel low. ,1.0,4547.0,0
10493,5,It is never good to feel low. ,-1.0,2972.0,0
10493,6,When I  feel low I can see things more clearly.,0.0,3569.0,0
10493,7,Feeling sad sometimes is part of normal life,2.0,3015.0,0
10493,8,I have learnt a lot about myself by being happy. ,0.0,9059.0,0
10493,9,I have learnt a lot about myself by being sad. ,2.0,3018.0,0
10493,10,How one feels is not the most important thing. ,-2.0,3970.0,0
10493,11,"I am always trying to be myself, even if this makes me feel low.",0.0,4395.0,0
10493,12,Feeling anger is always good. ,-2.0,3334.0,0
10493,13,Feeling anger is never good. ,-1.0,874.0,0
10493,14,Anger can be important in life.,2.0,1336.0,0
10494,1,I never want to be sad again. ,0.0,4262.0,0
10494,2,I feel that occasional sadness is important. ,-1.0,2894.0,0
10494,3,I enjoy feeling melancholy sometimes.,-2.0,3156.0,0
10494,4,It is not always bad to feel low. ,1.0,4348.0,0
10494,5,It is never good to feel low. ,-1.0,5086.0,0
10494,6,When I  feel low I can see things more clearly.,0.0,3630.0,0
10494,7,Feeling sad sometimes is part of normal life,1.0,4701.0,0
10494,8,I have learnt a lot about myself by being happy. ,2.0,3185.0,0
10494,9,I have learnt a lot about myself by being sad. ,2.0,3221.0,0
10494,10,How one feels is not the most important thing. ,0.0,5340.0,0
10494,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5600.0,0
10494,12,Feeling anger is always good. ,-1.0,3096.0,0
10494,13,Feeling anger is never good. ,-1.0,2499.0,0
10494,14,Anger can be important in life.,1.0,2234.0,0
10497,1,I never want to be sad again. ,-1.0,3045.0,0
10497,2,I feel that occasional sadness is important. ,1.0,2276.0,0
10497,3,I enjoy feeling melancholy sometimes.,0.0,9518.0,0
10497,4,It is not always bad to feel low. ,1.0,5171.0,0
10497,5,It is never good to feel low. ,-1.0,3026.0,0
10497,6,When I  feel low I can see things more clearly.,0.0,7780.0,0
10497,7,Feeling sad sometimes is part of normal life,1.0,12233.0,0
10497,8,I have learnt a lot about myself by being happy. ,1.0,5961.0,0
10497,9,I have learnt a lot about myself by being sad. ,1.0,2261.0,0
10497,10,How one feels is not the most important thing. ,1.0,8815.0,0
10497,11,"I am always trying to be myself, even if this makes me feel low.",1.0,11494.0,0
10497,12,Feeling anger is always good. ,1.0,7848.0,0
10497,13,Feeling anger is never good. ,-1.0,2864.0,0
10497,14,Anger can be important in life.,1.0,2277.0,0
10498,1,I never want to be sad again. ,2.0,6842.0,0
10498,2,I feel that occasional sadness is important. ,-1.0,8767.0,0
10498,3,I enjoy feeling melancholy sometimes.,0.0,21287.0,0
10498,4,It is not always bad to feel low. ,-1.0,3655.0,0
10498,5,It is never good to feel low. ,0.0,1002.0,0
10498,6,When I  feel low I can see things more clearly.,-2.0,540.0,0
10498,7,Feeling sad sometimes is part of normal life,2.0,3568.0,0
10498,8,I have learnt a lot about myself by being happy. ,2.0,3800.0,0
10498,9,I have learnt a lot about myself by being sad. ,-1.0,4035.0,0
10498,10,How one feels is not the most important thing. ,-2.0,4946.0,0
10498,11,"I am always trying to be myself, even if this makes me feel low.",2.0,974.0,0
10498,12,Feeling anger is always good. ,-2.0,5097.0,0
10498,13,Feeling anger is never good. ,1.0,2985.0,0
10498,14,Anger can be important in life.,-1.0,7965.0,0
10499,1,I never want to be sad again. ,1.0,2046.0,0
10499,2,I feel that occasional sadness is important. ,0.0,1607.0,0
10499,3,I enjoy feeling melancholy sometimes.,-1.0,1406.0,0
10499,4,It is not always bad to feel low. ,1.0,1046.0,0
10499,5,It is never good to feel low. ,-1.0,623.0,0
10499,6,When I  feel low I can see things more clearly.,0.0,687.0,0
10499,7,Feeling sad sometimes is part of normal life,1.0,777.0,0
10499,8,I have learnt a lot about myself by being happy. ,0.0,11884.0,0
10499,9,I have learnt a lot about myself by being sad. ,1.0,6975.0,0
10499,10,How one feels is not the most important thing. ,0.0,686.0,0
10499,11,"I am always trying to be myself, even if this makes me feel low.",0.0,1400.0,0
10499,12,Feeling anger is always good. ,0.0,700.0,0
10499,13,Feeling anger is never good. ,1.0,1139.0,0
10499,14,Anger can be important in life.,0.0,599.0,0
10500,1,I never want to be sad again. ,-1.0,7728.0,0
10500,2,I feel that occasional sadness is important. ,1.0,10394.0,0
10500,3,I enjoy feeling melancholy sometimes.,1.0,7356.0,0
10500,4,It is not always bad to feel low. ,1.0,786.0,0
10500,5,It is never good to feel low. ,-1.0,4741.0,0
10500,6,When I  feel low I can see things more clearly.,1.0,5906.0,0
10500,7,Feeling sad sometimes is part of normal life,2.0,728.0,0
10500,8,I have learnt a lot about myself by being happy. ,1.0,4404.0,0
10500,9,I have learnt a lot about myself by being sad. ,1.0,3798.0,0
10500,10,How one feels is not the most important thing. ,1.0,6176.0,0
10500,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5186.0,0
10500,12,Feeling anger is always good. ,-2.0,2851.0,0
10500,13,Feeling anger is never good. ,2.0,1522.0,0
10500,14,Anger can be important in life.,-1.0,3948.0,0
10501,1,I never want to be sad again. ,2.0,735.0,0
10501,2,I feel that occasional sadness is important. ,1.0,2383.0,0
10501,3,I enjoy feeling melancholy sometimes.,1.0,472.0,0
10501,4,It is not always bad to feel low. ,2.0,4816.0,0
10501,5,It is never good to feel low. ,-1.0,2288.0,0
10501,6,When I  feel low I can see things more clearly.,-1.0,3001.0,0
10501,7,Feeling sad sometimes is part of normal life,2.0,1824.0,0
10501,8,I have learnt a lot about myself by being happy. ,2.0,1942.0,0
10501,9,I have learnt a lot about myself by being sad. ,1.0,576.0,0
10501,10,How one feels is not the most important thing. ,1.0,337.0,0
10501,11,"I am always trying to be myself, even if this makes me feel low.",1.0,319.0,0
10501,12,Feeling anger is always good. ,-2.0,1962.0,0
10501,13,Feeling anger is never good. ,2.0,3841.0,0
10501,14,Anger can be important in life.,-2.0,3103.0,0
10502,1,I never want to be sad again. ,1.0,1951.0,0
10502,2,I feel that occasional sadness is important. ,1.0,4144.0,0
10502,3,I enjoy feeling melancholy sometimes.,-1.0,2296.0,0
10502,4,It is not always bad to feel low. ,0.0,1408.0,0
10502,5,It is never good to feel low. ,1.0,2288.0,0
10502,6,When I  feel low I can see things more clearly.,-1.0,3622.0,0
10502,7,Feeling sad sometimes is part of normal life,2.0,1808.0,0
10502,8,I have learnt a lot about myself by being happy. ,1.0,3376.0,0
10502,9,I have learnt a lot about myself by being sad. ,1.0,1360.0,0
10502,10,How one feels is not the most important thing. ,0.0,2696.0,0
